P03268,196.41,184.71
P03269,199.33,192.33
P03270,202.87,201.96
P03271,196.36,206.35
P03272,228.37,181.55
P03273,224.27,190.27
P03274,186.46,190.39
P03275,207.34,202.16
P03276,193.8,194.2
P03277,192.4,205.92
P03278,212.55,197.45
P03279,193.21,196.24
P03280,176.92,199.46
P03281,203.83,196.31
P03282,194.95,211.21
P03283,203.13,203.88
P03284,205.03,201.43
P03285,213.14,186.3
P03286,199.69,177.17
P03287,195.8,220.03
P03288,187.15,188.97
P03289,199.25,208.63
P03290,206.8,194.56
P03291,216.98,199.42
P03292,211.38,215.93
P03293,190.17,185.05
P03294,205.36,201.86
P03295,200.34,202.68
P03296,199.0,215.61
P03297,169.89,212.71
P03298,202.59,198.73
P03299,190.25,212.32
P03300,188.4,201.08
P03301,211.38,183.45
P03302,203.16,203.11
P03303,204.27,195.35
P03304,205.86,210.39
P03305,197.0,220.83
P03306,188.64,193.21
P03307,212.03,197.83
P03308,190.63,195.53
P03309,215.15,207.94
P03310,190.74,181.27
P03311,214.92,202.46
P03312,195.77,190.92
P03313,179.28,186.79
P03314,203.0,195.06
P03315,216.45,209.19
P03316,194.08,190.73
P03317,212.9,196.27
P03318,226.44,200.96
P03319,186.35,179.59
P03320,192.64,214.45
P03321,197.53,175.0
P03322,193.75,197.1
P03323,213.7,204.33
P03324,198.5,203.03
P03325,222.24,210.59
P03326,192.59,206.84
P03327,211.32,223.29
P03328,202.87,196.77
P03329,203.58,195.23
P03330,201.51,191.95
P03331,200.23,185.43
P03332,208.44,207.99
P03333,183.49,207.47
P03334,194.4,214.13
P03335,210.04,210.87
P03336,205.91,189.57
P03337,179.23,201.36
P03338,187.27,201.9
P03339,185.12,207.81
P03340,205.16,187.21
P03341,190.35,204.24
P03342,208.85,202.3
P03343,193.06,201.62
P03344,197.74,194.65
P03345,185.91,200.41
P03346,191.81,198.72
P03347,179.86,208.36
P03348,194.38,200.8
P03349,215.0,215.54
P03350,206.62,189.79
P03351,199.12,203.0
P03352,202.69,201.41
P03353,208.2,206.58
P03354,212.19,208.23
P03355,193.05,196.81
P03356,199.87,204.13
P03357,195.08,199.89
P03358,196.68,194.65
P03359,204.13,209.1
P03360,217.72,210.23
P03361,196.08,212.71
P03362,185.7,204.16
P03363,194.41,194.49
P03364,219.81,195.8
P03365,202.46,205.91
P03366,199.75,186.39
P03367,203.28,196.58
P03368,198.94,199.77
P03369,204.56,204.11
P03370,184.82,202.2
P03371,217.64,180.92
P03372,190.74,193.1
P03373,180.14,181.7
P03374,190.41,211.49
P03375,196.33,190.67
P03376,198.32,204.89
P03377,204.85,200.42
P03378,226.42,202.65
P03379,204.33,194.69
P03380,191.38,188.36
P03381,187.1,205.51
P03382,201.62,193.7
P03383,196.49,210.59
P03384,197.93,200.34
P03385,202.89,204.97
P03386,192.44,175.36
P03387,180.49,203.53
P03388,194.23,196.58
P03389,182.83,191.99
P03390,201.19,200.4
P03391,189.21,188.45
P03392,219.27,197.5
P03393,198.91,186.58
P03394,192.19,197.23
P03395,188.5,200.91
P03396,188.44,192.56
P03397,192.02,183.4
P03398,184.22,201.2
P03399,189.69,198.15
P03400,198.54,203.32
P03401,208.12,193.52
P03402,188.48,201.95
P03403,208.56,196.55
P03404,199.34,198.06
P03405,198.45,206.35
P03406,195.96,206.04
P03407,204.14,221.5
P03408,192.79,211.5
P03409,208.03,187.77
P03410,205.66,206.12
P03411,193.91,175.39
P03412,207.46,187.04
P03413,198.28,182.25
P03414,205.93,181.64
P03415,194.13,194.35
P03416,199.93,185.17
P03417,204.59,204.84
P03418,196.37,197.16
P03419,172.47,216.05
P03420,197.73,206.47
P03421,201.83,200.56
P03422,206.89,193.61
P03423,210.19,215.75
P03424,202.01,198.43
P03425,209.78,204.13
P03426,196.25,196.59
P03427,201.25,207.62
P03428,194.96,207.9
P03429,219.63,205.93
P03430,199.37,205.69
P03431,195.58,188.8
P03432,192.41,186.3
P03433,209.61,195.23
P03434,181.5,205.11
P03435,203.63,203.04
P03436,186.59,188.82
P03437,217.62,193.95
P03438,204.56,201.23
P03439,186.14,185.26
P03440,204.95,196.9
P03441,197.18,210.42
P03442,183.77,199.4
P03443,211.71,208.43
P03444,197.24,204.69
P03445,206.24,191.24
P03446,185.22,208.65
P03447,200.54,218.19
P03448,193.56,209.96
P03449,208.3,204.93
P03450,200.29,190.55
P03451,197.08,195.06
P03452,200.23,189.54
P03453,202.46,217.82
P03454,191.22,205.31
P03455,181.09,205.01
P03456,202.62,190.89
P03457,205.51,201.04
P03458,218.08,201.13
P03459,203.95,198.54
P03460,188.78,226.02
P03461,201.83,203.06
P03462,200.85,185.33
P03463,186.4,183.25
P03464,213.21,205.02
P03465,196.65,185.69
P03466,191.69,198.96
P03467,187.66,208.73
P03468,191.96,197.18
P03469,199.0,178.12
P03470,208.09,200.4
P03471,177.84,196.09
P03472,196.66,189.65
P03473,203.49,212.04
P03474,203.47,185.89
P03475,193.22,180.22
P03476,202.01,190.02
P03477,202.75,208.01
P03478,208.78,202.08
P03479,197.44,183.79
P03480,221.81,222.09
P03481,199.07,204.31
P03482,188.5,196.12
P03483,200.26,194.1
P03484,217.57,203.11
P03485,193.79,195.92
P03486,202.43,184.08
P03487,204.82,199.6
P03488,208.98,203.55
P03489,193.47,193.3
P03490,213.86,204.29
P03491,205.96,205.94
P03492,199.09,189.05
P03493,217.99,198.07
P03494,212.88,199.11
P03495,211.07,191.34
P03496,186.84,197.21
P03497,195.18,206.61
P03498,203.44,184.54
P03499,192.59,186.01
P03500,192.51,199.07
P03501,193.79,211.67
P03502,204.18,191.51
P03503,212.87,209.11
P03504,201.96,196.36
P03505,219.37,207.98
P03506,189.25,201.62
P03507,191.67,208.95
P03508,189.71,193.63
P03509,193.82,204.8
P03510,189.51,200.08
P03511,178.49,208.5
P03512,173.14,201.77
P03513,202.5,195.01
P03514,210.99,211.29
P03515,210.73,211.34
P03516,203.27,196.2
P03517,202.63,211.01
P03518,199.47,175.99
P03519,183.22,218.02
P03520,191.77,193.89
P03521,209.45,208.97
P03522,205.59,201.44
P03523,178.78,222.19
P03524,196.21,210.9
P03525,201.42,194.65
P03526,197.33,198.31
P03527,216.51,187.07
P03528,203.97,218.06
P03529,194.9,200.36
P03530,188.26,216.46
P03531,188.66,206.46
P03532,180.33,191.38
P03533,202.22,188.86
P03534,197.45,186.6
P03535,200.89,188.18
P03536,189.39,202.66
P03537,180.96,206.31
P03538,191.84,215.97
P03539,194.75,191.18
P03540,201.08,209.97
P03541,175.64,193.58
P03542,212.58,189.6
P03543,187.8,184.09
P03544,196.54,187.44
P03545,204.48,184.98
P03546,195.23,198.08
P03547,193.91,197.62
P03548,190.37,191.1
P03549,212.29,204.24
P03550,204.22,210.55
P03551,204.04,196.94
P03552,205.8,197.54
P03553,217.46,202.09
P03554,200.46,215.63
P03555,208.25,192.97
P03556,204.78,187.2
P03557,197.53,201.76
P03558,201.4,198.35
P03559,190.45,203.99
P03560,205.56,193.25
P03561,199.78,204.93
P03562,204.92,203.55
P03563,204.75,206.04
P03564,207.24,204.57
P03565,194.92,203.35
P03566,193.33,194.16
P03567,203.42,200.59
P03568,193.23,205.6
P03569,192.44,204.61
P03570,186.7,213.22
P03571,204.88,204.64
P03572,200.18,186.72
P03573,183.31,200.74
P03574,196.29,203.27
P03575,210.38,204.16
P03576,190.4,206.34
P03577,193.9,204.01
P03578,205.98,194.81
P03579,214.6,196.59
P03580,200.29,212.72
P03581,201.87,191.68
P03582,196.51,202.32
P03583,195.56,194.92
P03584,209.47,198.06
P03585,217.38,198.39
P03586,189.79,197.55
P03587,209.31,194.21
P03588,211.18,200.07
P03589,203.95,192.74
P03590,200.32,199.94
P03591,210.49,195.34
P03592,184.38,188.97
P03593,193.21,206.36
P03594,191.05,190.2
P03595,196.96,199.8
P03596,199.13,187.16
P03597,196.86,209.53
P03598,203.93,203.83
P03599,192.41,197.19
P03600,187.5,205.69
P03601,208.44,197.69
P03602,196.21,191.66
P03603,198.81,216.67
P03604,192.82,202.2
P03605,209.09,199.03
P03606,186.9,203.38
P03607,215.27,201.53
P03608,199.61,199.49
P03609,178.71,203.16
P03610,195.18,190.87
P03611,212.33,190.47
P03612,200.97,187.61
P03613,203.36,185.92
P03614,202.22,201.17
P03615,207.36,187.02
P03616,195.62,191.76
P03617,207.2,182.69
P03618,196.08,204.86
P03619,201.74,184.64
P03620,211.13,200.59
P03621,209.99,195.77
P03622,200.36,201.97
P03623,195.62,222.12
P03624,197.28,203.38
P03625,193.57,194.44
P03626,198.53,192.84
P03627,190.51,200.37
P03628,195.84,221.27
P03629,198.17,193.4
P03630,206.17,217.5
P03631,183.96,212.27
P03632,189.41,195.09
P03633,186.08,195.31
P03634,186.13,193.92
P03635,196.63,198.54
P03636,202.54,202.65
P03637,199.21,212.97
P03638,201.68,212.05
P03639,201.31,193.61
P03640,186.42,172.07
P03641,195.67,188.44
P03642,199.76,212.81
P03643,177.41,206.73
P03644,184.85,181.46
P03645,222.39,207.57
P03646,170.27,213.41
P03647,197.73,214.93
P03648,190.74,201.97
P03649,201.18,179.29
P03650,201.29,207.97
P03651,190.43,205.25
P03652,206.58,200.21
P03653,211.34,206.4
P03654,216.15,202.6
P03655,210.4,198.56
P03656,206.77,203.42
P03657,204.42,207.41
P03658,196.83,196.79
P03659,181.97,202.28
P03660,188.27,192.29
P03661,196.16,206.55
P03662,205.75,204.63
P03663,198.19,202.82
P03664,191.09,215.38
P03665,216.22,193.99
P03666,187.58,188.4
P03667,190.72,190.68
P03668,203.04,201.81
P03669,208.48,201.8
P03670,202.11,197.0
P03671,215.6,216.11
P03672,192.09,203.02
P03673,197.41,197.37
P03674,194.37,188.5
P03675,197.27,209.41
P03676,213.76,209.46
P03677,201.43,213.45
P03678,199.22,198.77
P03679,186.72,211.87
P03680,210.13,190.48
P03681,187.43,219.92
P03682,202.26,189.23
P03683,196.92,205.77
P03684,210.74,208.09
P03685,216.09,207.27
P03686,204.53,212.24
P03687,195.0,194.15
P03688,185.88,207.65
P03689,192.98,202.55
P03690,201.03,196.62
P03691,195.96,209.91
P03692,216.22,195.81
P03693,192.2,219.29
P03694,200.9,194.42
P03695,196.7,208.55
P03696,199.13,200.94
P03697,187.11,192.22
P03698,211.13,204.19
P03699,210.09,182.98
P03700,194.18,203.1
P03701,206.71,220.82
P03702,202.01,191.08
P03703,192.4,186.6
P03704,213.45,198.47
P03705,193.59,211.47
P03706,213.47,196.82
P03707,194.81,202.91
P03708,183.08,205.0
P03709,206.79,201.84
P03710,207.1,200.17
P03711,201.73,213.88
P03712,201.12,216.25
P03713,208.58,197.37
P03714,199.58,193.23
P03715,212.17,227.76
P03716,197.45,202.97
P03717,204.86,200.93
P03718,198.34,206.36
P03719,185.38,191.27
P03720,202.36,200.67
P03721,201.99,205.86
P03722,211.97,189.49
P03723,193.2,210.74
P03724,200.9,201.88
P03725,212.11,181.66
P03726,214.91,201.98
P03727,187.25,212.13
P03728,217.98,215.06
P03729,197.49,206.97
P03730,205.37,186.31
P03731,225.63,190.07
P03732,220.66,199.7
P03733,202.65,197.46
P03734,213.98,217.9
P03735,201.82,193.73
P03736,193.02,206.71
P03737,177.74,183.92
P03738,200.11,203.07
P03739,195.17,195.69
P03740,182.78,196.1
P03741,198.45,202.92
P03742,205.74,180.52
P03743,215.65,178.88
P03744,205.16,195.5
P03745,209.84,205.52
P03746,198.11,196.87
P03747,183.34,199.1
P03748,192.69,190.57
P03749,188.83,200.1
P03750,195.78,208.71
P03751,194.58,185.1
P03752,192.1,200.26
P03753,181.68,213.14
P03754,197.64,198.62
P03755,201.28,206.61
P03756,206.55,192.39
P03757,192.78,219.67
P03758,178.9,189.85
P03759,191.11,208.99
P03760,202.78,203.13
P03761,191.25,203.18
P03762,190.33,194.37
P03763,192.37,192.73
P03764,189.96,202.08
P03765,202.93,191.77
P03766,195.35,204.24
P03767,201.46,214.32
P03768,197.37,203.21
P03769,206.59,189.98
P03770,189.12,186.22
P03771,204.08,197.97
P03772,202.52,201.21
P03773,202.03,206.3
P03774,195.94,207.46
P03775,206.07,186.1
P03776,197.61,215.46
P03777,235.89,199.55
P03778,200.25,183.59
P03779,201.12,199.32
P03780,194.31,217.7
P03781,202.1,190.05
P03782,189.07,207.35
P03783,193.67,190.64
P03784,183.13,198.66
P03785,205.95,208.12
P03786,202.4,216.46
P03787,188.11,201.93
P03788,203.77,183.59
P03789,198.09,189.04
P03790,202.26,191.63
P03791,206.53,215.86
P03792,197.8,193.51
P03793,187.84,203.95
P03794,190.74,209.3
P03795,216.58,217.3
P03796,218.2,201.11
P03797,204.6,192.14
P03798,186.71,207.4
P03799,185.74,209.91
P03800,191.36,197.92
P03801,217.36,202.55
P03802,205.1,197.29
P03803,208.56,197.37
P03804,190.69,190.1
P03805,184.35,187.41
P03806,206.71,199.16
P03807,190.44,207.84
P03808,201.81,204.44
P03809,190.07,195.36
P03810,203.49,197.28
P03811,210.06,207.73
P03812,214.98,203.06
P03813,193.59,200.46
P03814,223.27,210.86
P03815,198.46,207.12
P03816,197.95,196.79
P03817,211.31,204.27
P03818,209.35,217.48
P03819,195.05,203.11
P03820,209.52,207.95
P03821,196.26,200.51
P03822,219.25,194.42
P03823,204.65,204.94
P03824,185.68,206.5
P03825,186.56,202.15
P03826,212.35,195.04
P03827,184.81,199.76
P03828,199.81,201.21
P03829,202.27,202.84
P03830,185.36,210.74
P03831,178.33,196.45
P03832,208.06,192.36
P03833,185.48,192.47
P03834,195.13,220.05
P03835,185.06,204.21
P03836,197.99,191.84
P03837,186.18,188.12
P03838,203.43,206.75
P03839,213.15,190.44
P03840,178.78,205.76
P03841,205.27,211.85
P03842,181.06,214.97
P03843,201.31,220.18
P03844,197.91,213.91
P03845,194.21,221.51
P03846,194.87,184.84
P03847,202.38,211.42
P03848,212.67,199.39
P03849,203.99,199.88
P03850,213.46,210.47
P03851,194.97,209.72
P03852,199.79,211.88
P03853,196.21,200.92
P03854,194.31,184.36
P03855,187.85,211.24
P03856,206.2,192.09
P03857,204.92,200.33
P03858,207.72,195.57
P03859,199.9,188.48
P03860,211.47,205.24
P03861,201.18,224.45
P03862,211.79,214.3
P03863,203.33,194.87
P03864,204.57,200.52
P03865,196.61,211.9
P03866,196.89,202.55
P03867,201.28,185.01
P03868,205.37,207.74
P03869,200.55,202.59
P03870,196.83,193.78
P03871,193.75,182.02
P03872,205.4,186.74
P03873,195.53,179.15
P03874,193.36,205.45
P03875,200.92,200.31
P03876,202.4,183.1
P03877,208.74,195.81
P03878,200.31,204.37
P03879,173.45,214.23
P03880,196.6,205.58
P03881,196.56,193.84
P03882,213.19,187.96
P03883,202.94,194.7
P03884,205.16,208.99
P03885,206.94,205.57
P03886,194.0,197.54
P03887,203.33,212.04
P03888,204.71,198.1
P03889,202.12,209.15
P03890,204.68,209.0
P03891,195.99,209.08
P03892,196.43,200.95
P03893,205.76,186.71
P03894,197.46,202.74
P03895,201.66,208.31
P03896,176.77,183.37
P03897,209.94,207.4
P03898,219.46,198.84
P03899,211.97,222.26
P03900,177.15,183.42
P03901,195.02,185.8
P03902,215.15,197.34
P03903,193.0,212.36
P03904,206.52,194.17
P03905,206.83,190.79
P03906,193.02,211.78
P03907,191.55,195.0
P03908,195.38,194.38
P03909,174.55,184.41
P03910,201.51,213.76
P03911,206.85,194.81
P03912,198.72,183.22
P03913,197.43,197.6
P03914,194.09,205.95
P03915,203.92,205.51
P03916,222.03,205.35
P03917,180.29,186.04
P03918,199.4,191.09
P03919,197.47,214.14
P03920,200.8,187.9
P03921,214.31,197.97
P03922,199.48,202.13
P03923,205.13,192.64
P03924,200.61,212.44
P03925,212.32,191.81
P03926,200.16,215.25
P03927,197.39,186.56
P03928,193.52,205.97
P03929,198.97,200.39
P03930,202.61,197.22
P03931,205.02,213.27
P03932,204.26,205.25
P03933,211.24,207.31
P03934,211.32,179.78
P03935,200.35,204.02
P03936,198.65,191.47
P03937,198.67,192.62
P03938,203.37,206.77
P03939,197.6,210.64
P03940,194.75,194.0
P03941,200.8,195.99
P03942,209.93,198.27
P03943,205.33,209.38
P03944,183.71,199.46
P03945,201.2,181.53
P03946,200.54,198.07
P03947,185.58,213.3
P03948,201.26,177.47
P03949,195.24,196.76
P03950,198.87,192.37
P03951,189.29,202.49
P03952,190.34,209.64
P03953,204.88,202.37
P03954,194.31,201.11
P03955,200.6,201.49
P03956,183.92,199.93
P03957,177.23,201.22
P03958,224.7,190.27
P03959,191.9,208.3
P03960,191.58,189.68
P03961,197.64,201.53
P03962,208.69,195.34
P03963,193.98,197.37
P03964,192.93,202.99
P03965,213.68,191.69
P03966,188.44,199.3
P03967,194.18,185.7
P03968,186.67,181.44
P03969,199.33,192.58
P03970,217.89,203.94
P03971,189.78,188.99
P03972,195.33,186.38
P03973,199.22,211.0
P03974,196.78,193.05
P03975,180.28,185.26
P03976,200.86,198.68
P03977,201.89,185.74
P03978,208.73,194.98
P03979,181.57,188.92
P03980,193.57,199.25
P03981,183.35,208.76
P03982,199.85,208.48
P03983,214.36,197.04
P03984,193.64,205.76
P03985,182.62,210.78
P03986,199.4,195.73
P03987,188.65,186.93
P03988,196.9,204.6
P03989,199.82,176.94
P03990,193.12,205.13
P03991,218.35,198.5
P03992,203.81,200.04
P03993,195.96,188.49
P03994,190.82,186.59
P03995,204.63,208.51
P03996,198.11,193.63
P03997,210.09,222.16
P03998,182.52,205.6
P03999,201.37,203.21
P04000,206.92,215.39
P04001,198.73,221.53
P04002,188.2,207.61
P04003,185.71,185.81
P04004,204.19,207.2
P04005,194.21,205.59
P04006,192.74,211.11
P04007,185.2,202.07
P04008,202.86,202.1
P04009,200.01,198.8
P04010,174.25,185.33
P04011,209.97,206.95
P04012,213.58,200.62
P04013,216.87,198.61
P04014,210.31,195.32
P04015,194.49,209.05
P04016,185.54,215.25
P04017,218.43,199.94
P04018,213.79,194.64
P04019,197.52,202.37
P04020,194.47,207.04
P04021,208.93,206.5
P04022,194.87,184.77
P04023,204.17,196.46
P04024,183.83,187.95
P04025,197.15,215.24
P04026,203.81,191.2
P04027,189.21,190.07
P04028,189.8,201.6
P04029,211.12,227.07
P04030,217.65,195.18
P04031,209.4,200.99
P04032,217.41,205.15
P04033,195.05,209.64
P04034,192.08,193.72
P04035,196.87,197.32
P04036,179.18,210.13
P04037,226.7,187.61
P04038,213.53,183.02
P04039,199.18,191.7
P04040,201.88,205.23
P04041,187.08,198.36
P04042,207.37,190.72
P04043,212.4,212.85
P04044,195.26,214.18
P04045,180.56,193.85
P04046,205.35,209.46
P04047,211.02,209.8
P04048,200.39,206.89
P04049,200.3,185.32
P04050,209.04,205.69
P04051,198.74,194.23
P04052,219.47,190.68
P04053,200.72,192.98
P04054,199.46,211.36
P04055,204.1,196.92
P04056,208.13,209.32
P04057,199.33,195.7
P04058,192.75,181.07
P04059,215.51,192.91
P04060,188.41,191.5
P04061,188.62,211.1
P04062,199.14,190.23
P04063,191.94,189.99
P04064,211.25,185.72
P04065,200.82,204.89
P04066,203.68,202.26
P04067,198.61,176.51
P04068,199.83,195.03
P04069,186.79,214.47
P04070,212.57,196.27
P04071,203.57,200.04
P04072,181.1,195.7
P04073,208.71,198.89
P04074,190.02,211.31
P04075,203.49,188.4
P04076,194.31,195.78
P04077,190.16,207.6
P04078,194.58,201.37
P04079,217.84,193.31
P04080,188.97,200.01
P04081,195.49,196.66
P04082,190.88,184.51
P04083,196.06,187.07
P04084,188.98,228.4
P04085,224.23,223.77
P04086,196.92,189.02
P04087,205.55,189.71
P04088,197.24,190.68
P04089,208.94,198.94
P04090,203.23,193.93
P04091,198.02,181.87
P04092,198.99,196.87
P04093,204.17,195.3
P04094,190.06,200.78
P04095,214.6,198.56
P04096,217.82,174.98
P04097,191.34,197.31
P04098,186.67,172.62
P04099,200.48,190.05
P04100,191.97,198.58
P04101,197.82,193.78
P04102,206.19,192.14
P04103,211.37,212.24
P04104,184.17,191.25
P04105,209.23,187.27
P04106,194.23,201.58
P04107,210.02,211.74
P04108,198.57,205.41
P04109,203.3,216.28
P04110,199.88,198.65
P04111,198.03,187.06
P04112,186.99,173.1
P04113,214.7,219.61
P04114,182.78,208.49
P04115,204.02,197.98
P04116,206.21,198.98
P04117,226.51,209.07
P04118,192.12,189.14
P04119,213.79,197.34
P04120,197.83,201.49
P04121,200.67,211.56
P04122,190.55,177.0
P04123,194.44,192.05
P04124,193.63,183.37
P04125,190.57,185.44
P04126,209.58,189.12
P04127,197.7,214.37
P04128,196.6,203.74
P04129,210.06,205.75
P04130,194.17,189.58
P04131,212.91,201.88
P04132,192.82,196.48
P04133,199.48,182.22
P04134,204.83,210.45
P04135,193.44,191.59
P04136,195.88,198.01
P04137,220.17,208.5
P04138,201.79,193.86
P04139,200.77,198.16
P04140,188.36,195.72
P04141,204.41,189.29
P04142,186.84,198.43
P04143,196.01,182.79
P04144,211.89,211.76
P04145,220.85,195.43
P04146,205.71,212.26
P04147,205.42,211.51
P04148,201.6,195.13
P04149,204.69,204.92
P04150,206.81,210.91
P04151,201.59,197.85
P04152,211.78,198.51
P04153,191.79,209.48
P04154,178.66,211.2
P04155,208.46,200.0
P04156,211.42,195.99
P04157,203.0,185.64
P04158,187.66,204.45
P04159,195.89,188.55
P04160,209.28,199.18
P04161,193.33,198.37
P04162,215.04,210.79
P04163,200.52,206.43
P04164,194.19,217.99
P04165,213.09,196.41
P04166,202.0,209.22
P04167,209.65,210.08
P04168,206.85,203.46
P04169,184.07,214.63
P04170,196.63,202.45
P04171,199.72,210.52
P04172,195.77,188.35
P04173,214.67,206.97
P04174,215.44,199.55
P04175,203.4,209.03
P04176,189.81,184.52
P04177,191.75,193.61
P04178,217.82,225.69
P04179,197.91,200.93
P04180,196.8,197.57
P04181,203.42,203.41
P04182,196.48,198.89
P04183,193.96,192.68
P04184,196.0,206.91
P04185,204.86,194.75
P04186,209.71,200.6
P04187,209.57,198.1
P04188,218.01,213.97
P04189,207.26,214.42
P04190,193.54,217.4
P04191,187.76,200.8
P04192,193.87,180.94
P04193,187.04,195.65
P04194,204.87,196.3
P04195,209.38,196.72
P04196,190.74,213.59
P04197,212.07,197.54
P04198,183.87,189.1
P04199,194.83,200.76
P04200,211.98,200.72
P04201,202.91,204.31
P04202,188.2,211.25
P04203,215.2,205.24
P04204,215.48,197.5
P04205,200.08,213.7
P04206,198.29,193.87
P04207,217.83,198.46
P04208,191.97,199.89
P04209,178.57,210.45
P04210,213.48,187.56
P04211,193.29,218.58
P04212,209.66,196.69
P04213,198.33,204.01
P04214,214.21,207.75
P04215,205.65,197.96
P04216,215.43,205.82
P04217,189.02,196.11
P04218,218.02,181.83
P04219,189.41,205.48
P04220,198.62,188.65
P04221,164.97,196.69
P04222,211.8,189.99
P04223,188.53,207.75
P04224,214.03,191.21
P04225,196.52,184.82
P04226,199.98,192.52
P04227,198.3,175.51
P04228,209.17,181.54
P04229,186.51,197.59
P04230,179.81,183.85
P04231,190.56,181.61
P04232,192.94,198.95
P04233,217.03,208.7
P04234,175.41,197.88
P04235,191.37,204.56
P04236,196.57,203.5
P04237,206.5,196.1
P04238,183.46,195.85
P04239,206.22,205.69
P04240,198.13,206.67
P04241,199.02,187.07
P04242,201.73,208.35
P04243,213.1,194.14
P04244,201.23,197.61
P04245,186.5,203.19
P04246,190.65,200.69
P04247,193.32,194.08
P04248,199.38,200.81
P04249,204.95,195.91
P04250,197.18,203.66
P04251,195.8,200.21
P04252,194.25,199.48
P04253,208.23,208.12
P04254,208.17,212.13
P04255,201.5,209.92
P04256,196.78,210.07
P04257,207.55,216.64
P04258,208.34,206.78
P04259,203.16,194.97
P04260,193.53,208.48
P04261,187.19,215.64
P04262,202.06,206.15
P04263,209.7,202.51
P04264,199.18,178.51
P04265,203.56,205.63
P04266,185.33,201.92
P04267,198.96,210.4
P04268,182.95,194.44
P04269,198.03,191.36
P04270,201.87,179.42
P04271,177.32,199.74
P04272,205.48,191.72
P04273,203.69,203.04
P04274,205.76,200.77
P04275,182.92,200.0
P04276,201.28,215.01
P04277,185.02,222.92
P04278,199.16,189.36
P04279,197.17,211.18
P04280,200.52,192.47
P04281,206.88,209.79
P04282,200.06,217.06
P04283,221.12,175.79
P04284,200.31,218.53
P04285,204.99,214.84
P04286,205.72,185.55
P04287,193.68,199.91
P04288,213.36,199.37
P04289,195.21,194.6
P04290,201.89,202.07
P04291,222.96,198.61
P04292,187.61,206.18
P04293,202.72,201.75
P04294,192.86,204.71
P04295,195.14,194.61
P04296,194.11,209.79
P04297,185.66,199.11
P04298,197.35,207.46
P04299,198.23,209.13
P04300,192.36,204.32
P04301,202.76,200.85
P04302,215.65,205.32
P04303,202.67,210.98
P04304,203.87,197.49
P04305,209.69,222.33
P04306,194.42,206.44
P04307,201.36,200.95
P04308,181.14,193.64
P04309,191.97,214.35
P04310,188.81,213.29
P04311,190.52,198.26
P04312,195.97,194.44
P04313,184.41,213.91
P04314,211.24,212.04
P04315,209.67,209.12
P04316,212.41,192.36
P04317,205.71,214.54
P04318,203.52,198.22
P04319,191.23,197.36
P04320,195.34,170.13
P04321,204.74,215.25
P04322,206.28,201.77
P04323,192.75,197.62
P04324,214.04,186.32
P04325,222.65,184.98
P04326,208.62,193.31
P04327,195.52,178.47
P04328,209.49,204.3
P04329,210.75,195.05
P04330,213.39,201.85
P04331,198.27,195.04
P04332,212.4,203.64
P04333,204.24,185.21
P04334,199.41,189.95
P04335,191.94,181.47
P04336,205.92,198.93
P04337,200.05,190.15
P04338,201.86,190.05
P04339,199.14,206.32
P04340,203.76,205.92
P04341,193.25,180.58
P04342,202.79,189.33
P04343,196.8,188.22
P04344,197.68,206.66
P04345,196.71,187.76
P04346,201.45,202.69
P04347,200.21,202.82
P04348,212.39,216.64
P04349,207.13,196.5
P04350,203.62,186.12
P04351,200.12,218.62
P04352,199.48,199.89
P04353,192.16,211.16
P04354,197.16,203.06
P04355,196.51,187.87
P04356,198.21,189.91
P04357,193.23,194.29
P04358,217.22,206.48
P04359,203.15,193.71
P04360,206.09,198.65
P04361,212.22,197.8
P04362,217.2,197.69
P04363,200.9,195.34
P04364,199.74,190.19
P04365,188.52,183.38
P04366,191.59,190.55
P04367,202.88,193.55
P04368,198.44,213.11
P04369,205.93,184.37
P04370,204.06,206.02
P04371,198.58,190.52
P04372,203.62,197.44
P04373,202.67,205.81
P04374,204.2,195.08
P04375,183.86,200.96
P04376,198.76,198.35
P04377,203.25,205.34
P04378,189.23,208.44
P04379,203.5,201.63
P04380,200.65,221.89
P04381,204.52,199.15
P04382,184.12,197.3
P04383,204.85,187.29
P04384,198.53,201.42
P04385,207.86,184.95
P04386,198.16,197.64
P04387,200.04,204.18
P04388,208.78,210.97
P04389,225.95,202.21
P04390,204.57,198.75
P04391,199.21,190.95
P04392,198.22,193.51
P04393,187.23,201.58
P04394,194.39,202.05
P04395,197.15,205.05
P04396,214.41,205.28
P04397,196.43,196.32
P04398,202.11,195.85
P04399,196.53,211.46
P04400,202.86,195.27
P04401,201.88,198.84
P04402,194.93,202.5
P04403,195.99,194.07
P04404,207.14,193.21
P04405,213.89,187.63
P04406,204.64,203.96
P04407,203.57,202.96
P04408,209.04,197.42
P04409,196.25,196.66
P04410,219.91,189.59
P04411,210.79,191.69
P04412,205.37,211.06
P04413,187.78,191.16
P04414,208.7,212.01
P04415,194.13,217.49
P04416,197.29,203.82
P04417,212.73,192.6
P04418,216.65,192.53
P04419,199.04,196.13
P04420,223.25,200.32
P04421,208.69,211.74
P04422,195.75,209.0
P04423,196.86,182.74
P04424,196.3,200.5
P04425,177.64,188.1
P04426,199.23,204.28
P04427,206.33,199.79
P04428,193.42,205.8
P04429,186.35,207.08
P04430,184.77,209.14
P04431,190.99,215.58
P04432,195.74,193.81
P04433,189.77,205.73
